target	regulator	combined_confidences	gold_standard	precision	recall	MCC	F1	beta.sign.sum	var.exp.median
HVO_RS10815	HVO_RS10420	0.499943	0.000000	0.176471	0.034884	0.077630	0.058252	1.000000	0.434100
HVO_RS07950	HVO_RS06620	0.499943						1.000000	0.433793
HVO_RS07430	HVO_RS00320	0.499942						1.000000	0.433687
HVO_RS07515	HVO_RS04505	0.499942						1.000000	0.433527
HVO_RS16955	HVO_RS01745	0.499941						1.000000	0.433421
HVO_RS03285	HVO_RS02040	0.499941	0.000000	0.173913	0.034884	0.077052	0.058111	1.000000	0.433414
HVO_RS05190	HVO_RS06620	0.499940						1.000000	0.433246
HVO_RS01690	HVO_RS07610	0.499940						1.000000	0.433127
HVO_RS19985	HVO_RS06620	0.499939						1.000000	0.433014
HVO_RS09010	HVO_RS11235	0.499939						1.000000	0.433007
HVO_RS09975	HVO_RS05530	0.499938						1.000000	0.432619
HVO_RS03860	HVO_RS01980	0.499938						1.000000	0.432403
HVO_RS14340	HVO_RS10345	0.499937	0.000000	0.171429	0.034884	0.076487	0.057971	1.000000	0.432381
HVO_RS01090	HVO_RS00550	0.499937						1.000000	0.432220
HVO_RS01040	HVO_RS00550	0.499936						1.000000	0.432152
HVO_RS05710	HVO_RS05530	0.499936	0.000000	0.169014	0.034884	0.075933	0.057831	1.000000	0.431938
HVO_RS08110	HVO_RS15335	0.499935						1.000000	0.431629
HVO_RS02285	HVO_RS10785	0.499935						1.000000	0.431627
HVO_RS13750	HVO_RS17680	0.499934						1.000000	0.431619
HVO_RS20280	HVO_RS01980	0.499934						1.000000	0.431272
HVO_RS07615	HVO_RS00490	0.499933						1.000000	0.431093
HVO_RS04400	HVO_RS07610	0.499933						1.000000	0.431044
HVO_RS03155	HVO_RS00665	0.499932						1.000000	0.430305
HVO_RS01175	HVO_RS00490	0.499932						1.000000	0.430213
HVO_RS15185	HVO_RS12155	0.499932						1.000000	0.430200
HVO_RS01630	HVO_RS03340	0.499931						1.000000	0.430152
HVO_RS19075	HVO_RS17680	0.499931						1.000000	0.429896
HVO_RS13975	HVO_RS03340	0.499930	0.000000	0.166667	0.034884	0.075391	0.057692	1.000000	0.429891
HVO_RS08640	HVO_RS06620	0.499930						1.000000	0.429863
HVO_RS15685	HVO_RS19825	0.499929						1.000000	0.429692
HVO_RS01200	HVO_RS03020	0.499929						1.000000	0.429625
HVO_RS04140	HVO_RS00550	0.499928	0.000000	0.164384	0.034884	0.074860	0.057554	1.000000	0.429501
HVO_RS19310	HVO_RS07610	0.499928						1.000000	0.429489
HVO_RS14825	HVO_RS01240	0.499927						1.000000	0.429482
HVO_RS01045	HVO_RS07610	0.499927						1.000000	0.429455
HVO_RS09970	HVO_RS05530	0.499926						1.000000	0.429441
HVO_RS00505	HVO_RS00990	0.499926						1.000000	0.429421
HVO_RS00410	HVO_RS00490	0.499925						1.000000	0.429304
HVO_RS07095	HVO_RS19825	0.499925						1.000000	0.429200
HVO_RS08840	HVO_RS19825	0.499924	0.000000	0.162162	0.034884	0.074339	0.057416	1.000000	0.428923
HVO_RS18550	HVO_RS12155	0.499924						1.000000	0.428762
HVO_RS05260	HVO_RS11360	0.499923						1.000000	0.428756
HVO_RS11480	HVO_RS06620	0.499923						1.000000	0.428638
HVO_RS19805	HVO_RS01980	0.499922						1.000000	0.428535
HVO_RS10015	HVO_RS01980	0.499922						1.000000	0.428478
HVO_RS08880	HVO_RS04460	0.499921						1.000000	0.428427
HVO_RS01465	HVO_RS02330	0.499921						1.000000	0.428392
HVO_RS00455	HVO_RS00665	0.499920						1.000000	0.428362
HVO_RS01330	HVO_RS15345	0.499920						1.000000	0.428319
HVO_RS09015	HVO_RS11235	0.499919						1.000000	0.428115
HVO_RS12460	HVO_RS12280	0.499919						1.000000	0.428042
HVO_RS17110	HVO_RS06620	0.499918						1.000000	0.428026
HVO_RS02015	HVO_RS07610	0.499918						1.000000	0.428025
HVO_RS02720	HVO_RS04530	0.499917						1.000000	0.427985
HVO_RS00775	HVO_RS00550	0.499917						1.000000	0.427844
HVO_RS15935	HVO_RS12155	0.499916						1.000000	0.427835
HVO_RS14860	HVO_RS02245	0.499916						1.000000	0.427741
HVO_RS18545	HVO_RS03340	0.499915						1.000000	0.427695
HVO_RS03300	HVO_RS13405	0.499915	0.000000	0.160000	0.034884	0.073829	0.057279	1.000000	0.427694
HVO_RS02810	HVO_RS01980	0.499914						1.000000	0.427597
HVO_RS03120	HVO_RS02245	0.499914	0.000000	0.157895	0.034884	0.073329	0.057143	1.000000	0.427558
HVO_RS13100	HVO_RS15600	0.499913	0.000000	0.155844	0.034884	0.072839	0.057007	-1.000000	0.427517
HVO_RS00470	HVO_RS03020	0.499913						1.000000	0.427384
HVO_RS08680	HVO_RS14665	0.499912						1.000000	0.427370
HVO_RS13285	HVO_RS03230	0.499912						1.000000	0.427368
HVO_RS04145	HVO_RS00550	0.499911						1.000000	0.427263
HVO_RS03740	HVO_RS00550	0.499911						1.000000	0.427241
HVO_RS02105	HVO_RS01980	0.499910						1.000000	0.426881
HVO_RS02320	HVO_RS00665	0.499910						1.000000	0.426686
HVO_RS00175	HVO_RS00490	0.499909						1.000000	0.426416
HVO_RS01525	HVO_RS02040	0.499909						1.000000	0.426114
HVO_RS08925	HVO_RS01980	0.499909						1.000000	0.426039
HVO_RS06605	HVO_RS08540	0.499908						1.000000	0.426005
HVO_RS01170	HVO_RS03340	0.499908	0.000000	0.153846	0.034884	0.072358	0.056872	1.000000	0.425957
HVO_RS20185	HVO_RS06620	0.499907						1.000000	0.425923
HVO_RS19100	HVO_RS10420	0.499907						1.000000	0.425912
HVO_RS03115	HVO_RS03090	0.499906	0.000000	0.151899	0.034884	0.071886	0.056738	1.000000	0.425792
HVO_RS14865	HVO_RS03020	0.499906	0.000000	0.150000	0.034884	0.071423	0.056604	1.000000	0.425668
HVO_RS01460	HVO_RS07610	0.499905						1.000000	0.425604
HVO_RS05420	HVO_RS02330	0.499905						1.000000	0.425546
HVO_RS00460	HVO_RS00665	0.499904						1.000000	0.425537
HVO_RS17760	HVO_RS03390	0.499904						1.000000	0.425496
HVO_RS03935	HVO_RS10345	0.499903						1.000000	0.425157
HVO_RS03320	HVO_RS03340	0.499903	0.000000	0.148148	0.034884	0.070968	0.056471	1.000000	0.425143
HVO_RS13855	HVO_RS02330	0.499902						1.000000	0.425070
HVO_RS07930	HVO_RS01980	0.499902						1.000000	0.424908
HVO_RS09525	HVO_RS01745	0.499901						1.000000	0.424729
HVO_RS06985	HVO_RS03230	0.499901						1.000000	0.424435
HVO_RS07240	HVO_RS19825	0.499900						1.000000	0.424311
HVO_RS08615	HVO_RS05500	0.499900						1.000000	0.424274
HVO_RS07750	HVO_RS01745	0.499899						1.000000	0.424265
HVO_RS03930	HVO_RS10345	0.499899						1.000000	0.424261
HVO_RS20310	HVO_RS01980	0.499898						1.000000	0.424161
HVO_RS07115	HVO_RS19825	0.499898						1.000000	0.424142
HVO_RS12555	HVO_RS08610	0.499897						-1.000000	0.424047
HVO_RS00560	HVO_RS07610	0.499897						1.000000	0.424038
HVO_RS11740	HVO_RS18865	0.499896						-1.000000	0.424008
HVO_RS05745	HVO_RS06620	0.499896						1.000000	0.423756
HVO_RS08195	HVO_RS01980	0.499895	0.000000	0.146341	0.034884	0.070522	0.056338	1.000000	0.423649
HVO_RS04395	HVO_RS03340	0.499895						1.000000	0.423466
HVO_RS08435	HVO_RS12155	0.499894						1.000000	0.423428
HVO_RS00150	HVO_RS00490	0.499894						1.000000	0.423405
HVO_RS04830	HVO_RS10420	0.499893						1.000000	0.423216
HVO_RS06450	HVO_RS01980	0.499893						1.000000	0.423132
HVO_RS00945	HVO_RS10185	0.499892						1.000000	0.423102
HVO_RS01975	HVO_RS15335	0.499892						1.000000	0.423024
HVO_RS00470	HVO_RS00550	0.499891						1.000000	0.423006
HVO_RS18830	HVO_RS01980	0.499891						1.000000	0.422783
HVO_RS19765	HVO_RS01980	0.499890						1.000000	0.422631
HVO_RS00795	HVO_RS00780	0.499890	1.000000	0.156627	0.037791	0.076010	0.060890	1.000000	0.422578
HVO_RS10050	HVO_RS03230	0.499889						1.000000	0.422493
HVO_RS16415	HVO_RS12280	0.499889	0.000000	0.154762	0.037791	0.075544	0.060748	1.000000	0.422417
HVO_RS16785	HVO_RS11360	0.499888						1.000000	0.422224
HVO_RS00990	HVO_RS03090	0.499888						1.000000	0.422171
HVO_RS19340	HVO_RS07610	0.499887						1.000000	0.421933
HVO_RS03125	HVO_RS02245	0.499887						1.000000	0.421701
HVO_RS09830	HVO_RS20130	0.499887	0.000000	0.152941	0.037791	0.075086	0.060606	-1.000000	0.421609
HVO_RS19890	HVO_RS01980	0.499886						1.000000	0.421460
HVO_RS02250	HVO_RS02040	0.499886						1.000000	0.421438
HVO_RS09235	HVO_RS07065	0.499885	0.000000	0.151163	0.037791	0.074636	0.060465	1.000000	0.421438
HVO_RS10835	HVO_RS03340	0.499885						1.000000	0.421389
HVO_RS03205	HVO_RS02040	0.499884	0.000000	0.149425	0.037791	0.074194	0.060325	1.000000	0.421376
HVO_RS05940	HVO_RS12155	0.499884						1.000000	0.421275
HVO_RS14015	HVO_RS03520	0.499883	0.000000	0.147727	0.037791	0.073760	0.060185	1.000000	0.420915
HVO_RS17945	HVO_RS06395	0.499883						1.000000	0.420775
HVO_RS00590	HVO_RS19825	0.499882						1.000000	0.420745
HVO_RS01625	HVO_RS07610	0.499882						1.000000	0.420738
HVO_RS10650	HVO_RS10345	0.499881						1.000000	0.420532
HVO_RS14395	HVO_RS01980	0.499881						1.000000	0.420421
HVO_RS16710	HVO_RS04485	0.499880						1.000000	0.420351
HVO_RS06065	HVO_RS04100	0.499880						1.000000	0.420176
HVO_RS06900	HVO_RS03275	0.499879						1.000000	0.420169
HVO_RS11980	HVO_RS00990	0.499879						1.000000	0.420154
HVO_RS08635	HVO_RS08630	0.499878	0.000000	0.146067	0.037791	0.073333	0.060046	1.000000	0.420148
HVO_RS01520	HVO_RS10785	0.499878	0.000000	0.144444	0.037791	0.072912	0.059908	1.000000	0.419941
VNG_RS07830	VNG_RS07825	0.499878						1.000000	0.439661
VNG_RS11020	VNG_RS12735	0.499877						1.000000	0.433301
HVO_RS03740	HVO_RS00190	0.499877						1.000000	0.419909
HVO_RS07060	HVO_RS17680	0.499877						1.000000	0.419878
VNG_RS00975	VNG_RS01835	0.499877						1.000000	0.431032
VNG_RS00150	VNG_RS11895	0.499876						1.000000	0.427606
HVO_RS11875	HVO_RS05500	0.499876						1.000000	0.419762
VNG_RS01765	VNG_RS01780	0.499876						1.000000	0.331844
HVO_RS09185	HVO_RS06620	0.499876						1.000000	0.419553
HVO_RS16880	HVO_RS01980	0.499875	0.000000	0.142857	0.037791	0.072499	0.059770	1.000000	0.419291
VNG_RS07310	VNG_RS05640	0.499875						1.000000	0.321366
VNG_RS12485	VNG_RS00590	0.499875						1.000000	0.312316
HVO_RS17425	HVO_RS01745	0.499875						1.000000	0.419282
HVO_RS07245	HVO_RS00190	0.499874						1.000000	0.419248
VNG_RS11895	VNG_RS00150	0.499874						1.000000	0.298974
VNG_RS12920	VNG_RS07155	0.499874						1.000000	0.288661
HVO_RS19135	HVO_RS01980	0.499874						1.000000	0.419158
HVO_RS17775	HVO_RS14485	0.499873	0.000000	0.141304	0.037791	0.072092	0.059633	1.000000	0.419087
VNG_RS12485	VNG_RS01035	0.499873						1.000000	0.259901
HVO_RS01450	HVO_RS02330	0.499873	0.000000	0.139785	0.037791	0.071692	0.059497	1.000000	0.418985
VNG_RS01490	VNG_RS02585	0.499873						1.000000	0.252472
VNG_RS06285	VNG_RS05805	0.499872						1.000000	0.242619
HVO_RS03340	HVO_RS15650	0.499872						1.000000	0.418932
VNG_RS01795	VNG_RS00145	0.499872						1.000000	0.241578
HVO_RS06010	HVO_RS01980	0.499872						1.000000	0.418894
VNG_RS09705	VNG_RS01755	0.499871						1.000000	0.229429
HVO_RS01470	HVO_RS03340	0.499871						1.000000	0.418835
HVO_RS01140	HVO_RS02040	0.499871						1.000000	0.418255
VNG_RS01005	VNG_RS00640	0.499871						1.000000	0.228449
HVO_RS11555	HVO_RS17680	0.499870						1.000000	0.418229
VNG_RS00590	VNG_RS12485	0.499870						1.000000	0.217525
HVO_RS16945	HVO_RS01745	0.499870						1.000000	0.418079
VNG_RS06640	VNG_RS01645	0.499870						1.000000	0.215634
HVO_RS07145	HVO_RS15335	0.499869						1.000000	0.417961
VNG_RS10030	VNG_RS05030	0.499869						1.000000	0.209733
VNG_RS01765	VNG_RS03010	0.499869						1.000000	0.198202
HVO_RS19580	HVO_RS00490	0.499869						1.000000	0.417811
VNG_RS03565	VNG_RS07890	0.499868						1.000000	0.198035
HVO_RS19600	HVO_RS00550	0.499868						1.000000	0.417809
HVO_RS02860	HVO_RS18865	0.499868						-1.000000	0.417779
VNG_RS05605	VNG_RS00145	0.499868						1.000000	0.197751
HVO_RS16230	HVO_RS06620	0.499867						1.000000	0.417635
VNG_RS06585	VNG_RS01645	0.499867						1.000000	0.196765
HVO_RS02085	HVO_RS18865	0.499867						1.000000	0.417633
VNG_RS12605	VNG_RS11050	0.499867						1.000000	0.192420
HVO_RS16215	HVO_RS01980	0.499866						1.000000	0.417591
VNG_RS05715	VNG_RS03875	0.499866						1.000000	0.189300
VNG_RS10010	VNG_RS03275	0.499866						1.000000	0.186148
HVO_RS17105	HVO_RS01980	0.499866						1.000000	0.417538
HVO_RS03110	HVO_RS03090	0.499865	0.000000	0.138298	0.037791	0.071299	0.059361	1.000000	0.417522
VNG_RS12340	VNG_RS12310	0.499865						1.000000	0.181042
VNG_RS11220	VNG_RS04845	0.499865						1.000000	0.178491
HVO_RS13295	HVO_RS04530	0.499865						1.000000	0.417425
VNG_RS12595	VNG_RS11050	0.499864						1.000000	0.172201
HVO_RS03075	HVO_RS01530	0.499864						1.000000	0.417359
VNG_RS00145	VNG_RS01795	0.499864						1.000000	0.167054
HVO_RS01570	HVO_RS03340	0.499864						1.000000	0.417300
VNG_RS07895	VNG_RS07890	0.499864						-1.000000	0.166467
HVO_RS19895	HVO_RS10785	0.499864						1.000000	0.417194
HVO_RS02250	HVO_RS07610	0.499863						1.000000	0.417041
VNG_RS05715	VNG_RS05800	0.499863						1.000000	0.166298
HVO_RS07965	HVO_RS14935	0.499863						1.000000	0.417013
VNG_RS05720	VNG_RS05800	0.499863						1.000000	0.160706
HVO_RS13550	HVO_RS01980	0.499862						1.000000	0.416958
VNG_RS09675	VNG_RS08840	0.499862						1.000000	0.160478
HVO_RS05185	HVO_RS06620	0.499862						1.000000	0.416569
VNG_RS10085	VNG_RS03275	0.499862						1.000000	0.157586
VNG_RS11575	VNG_RS01755	0.499861						1.000000	0.154862
HVO_RS01385	HVO_RS01980	0.499861						1.000000	0.416550
HVO_RS07910	HVO_RS10420	0.499861						1.000000	0.416416
VNG_RS12325	VNG_RS12310	0.499861						1.000000	0.154771
HVO_RS15210	HVO_RS06620	0.499860						1.000000	0.416396
VNG_RS04790	VNG_RS01250	0.499860						1.000000	0.150738
VNG_RS10450	VNG_RS07115	0.499860						1.000000	0.150121
HVO_RS17405	HVO_RS12155	0.499860						1.000000	0.416148
VNG_RS05675	VNG_RS03875	0.499859						1.000000	0.146246
HVO_RS07110	HVO_RS17855	0.499859	1.000000	0.147368	0.040698	0.076450	0.063781	1.000000	0.416092
VNG_RS08830	VNG_RS08885	0.499859						1.000000	0.144757
HVO_RS02290	HVO_RS07610	0.499859						1.000000	0.416049
HVO_RS03580	HVO_RS01980	0.499858	0.000000	0.145833	0.040698	0.076040	0.063636	1.000000	0.415919
VNG_RS06935	VNG_RS06930	0.499858						1.000000	0.143927
VNG_RS01005	VNG_RS04605	0.499858						1.000000	0.134816
HVO_RS05050	HVO_RS17680	0.499858						1.000000	0.415912
HVO_RS07020	HVO_RS00550	0.499857	0.000000	0.144330	0.040698	0.075635	0.063492	1.000000	0.415694
VNG_RS12745	VNG_RS12735	0.499857						1.000000	0.132014
HVO_RS00500	HVO_RS00490	0.499857						1.000000	0.415683
VNG_RS08090	VNG_RS08105	0.499857						1.000000	0.131829
VNG_RS10215	VNG_RS05785	0.499856						1.000000	0.130881
HVO_RS12755	HVO_RS14665	0.499856	0.000000	0.142857	0.040698	0.075237	0.063348	1.000000	0.415421
HVO_RS02135	HVO_RS01980	0.499856						1.000000	0.415366
VNG_RS06190	VNG_RS11535	0.499856						1.000000	0.130703
VNG_RS03785	VNG_RS07890	0.499855						1.000000	0.127560
HVO_RS02665	HVO_RS03390	0.499855						1.000000	0.415244
HVO_RS16720	HVO_RS01745	0.499855						1.000000	0.415108
VNG_RS09230	VNG_RS10230	0.499855						-1.000000	0.126901
HVO_RS02000	HVO_RS01980	0.499854						1.000000	0.414782
VNG_RS01605	VNG_RS04180	0.499854						1.000000	0.125641
HVO_RS06145	HVO_RS05500	0.499854						1.000000	0.414689
VNG_RS08090	VNG_RS04280	0.499854						1.000000	0.125360
HVO_RS10130	HVO_RS04460	0.499853	0.000000	0.141414	0.040698	0.074845	0.063205	1.000000	0.414604
VNG_RS03785	VNG_RS07115	0.499853						1.000000	0.122774
HVO_RS01460	HVO_RS02330	0.499853						1.000000	0.414564
VNG_RS04465	VNG_RS01645	0.499853						1.000000	0.121005
HVO_RS01235	HVO_RS00990	0.499852						1.000000	0.414457
VNG_RS03565	VNG_RS03875	0.499852						1.000000	0.120575
HVO_RS12210	HVO_RS01380	0.499852						1.000000	0.414230
VNG_RS07925	VNG_RS00725	0.499852						1.000000	0.120559
VNG_RS01385	VNG_RS06890	0.499851						-1.000000	0.120300
HVO_RS02100	HVO_RS19825	0.499851						1.000000	0.414191
VNG_RS07925	VNG_RS00395	0.499851						1.000000	0.119885
HVO_RS05890	HVO_RS07610	0.499851						1.000000	0.414065
VNG_RS13510	VNG_RS07385	0.499850						-1.000000	0.118188
HVO_RS06880	HVO_RS10345	0.499850						1.000000	0.414059
HVO_RS15500	HVO_RS04485	0.499850						1.000000	0.414042
VNG_RS11375	VNG_RS02325	0.499850						1.000000	0.118033
HVO_RS02880	HVO_RS01530	0.499849						1.000000	0.413976
VNG_RS05710	VNG_RS10335	0.499849						1.000000	0.117412
VNG_RS09675	VNG_RS09685	0.499849						1.000000	0.116824
HVO_RS13295	HVO_RS00190	0.499849						1.000000	0.413731
HVO_RS00430	HVO_RS07610	0.499848						1.000000	0.413553
VNG_RS03465	VNG_RS07115	0.499848						1.000000	0.114884
VNG_RS03745	VNG_RS01645	0.499848						-1.000000	0.113787
HVO_RS09255	HVO_RS05595	0.499848						1.000000	0.413500
VNG_RS11825	VNG_RS07155	0.499847						1.000000	0.112901
HVO_RS17245	HVO_RS06620	0.499847						1.000000	0.413470
HVO_RS15745	HVO_RS01980	0.499847						1.000000	0.413292
VNG_RS10010	VNG_RS10085	0.499847						1.000000	0.109491
HVO_RS11020	HVO_RS11235	0.499846						1.000000	0.413219
VNG_RS03785	VNG_RS03570	0.499846						1.000000	0.109413
VNG_RS03465	VNG_RS03480	0.499846						1.000000	0.108449
HVO_RS06095	HVO_RS17680	0.499846						1.000000	0.412816
VNG_RS03315	VNG_RS06930	0.499845						1.000000	0.107904
HVO_RS15065	HVO_RS03520	0.499845						1.000000	0.412579
VNG_RS00105	VNG_RS07385	0.499845						-1.000000	0.107145
HVO_RS07630	HVO_RS00490	0.499845						1.000000	0.412576
HVO_RS17605	HVO_RS04195	0.499844						1.000000	0.412549
VNG_RS09705	VNG_RS01780	0.499844						1.000000	0.105881
VNG_RS01895	VNG_RS01520	0.499844						1.000000	0.105235
HVO_RS01200	HVO_RS03340	0.499844						1.000000	0.411996
HVO_RS02245	HVO_RS00550	0.499843						1.000000	0.411950
VNG_RS09765	VNG_RS05785	0.499843						1.000000	0.104416
VNG_RS10450	VNG_RS00395	0.499843						1.000000	0.102932
HVO_RS17215	HVO_RS02330	0.499843						1.000000	0.411860
VNG_RS05715	VNG_RS05700	0.499842						1.000000	0.102895
HVO_RS09590	HVO_RS05530	0.499842						1.000000	0.411854
VNG_RS05495	VNG_RS11640	0.499842						1.000000	0.101975
HVO_RS12885	HVO_RS01745	0.499842						1.000000	0.411818
HVO_RS05325	HVO_RS06620	0.499841						1.000000	0.411767
VNG_RS10290	VNG_RS08840	0.499841						1.000000	0.099333
HVO_RS02540	HVO_RS00550	0.499841						1.000000	0.411737
VNG_RS12525	VNG_RS07385	0.499841						-1.000000	0.098517
VNG_RS01590	VNG_RS00605	0.499841						1.000000	0.097037
HVO_RS13985	HVO_RS06620	0.499841						1.000000	0.411706
VNG_RS13040	VNG_RS07155	0.499840						1.000000	0.096201
HVO_RS11225	HVO_RS03520	0.499840						1.000000	0.411390
VNG_RS11475	VNG_RS01465	0.499840						1.000000	0.096092
HVO_RS08465	HVO_RS06620	0.499840	0.000000	0.140000	0.040698	0.074459	0.063063	1.000000	0.411146
VNG_RS06290	VNG_RS05395	0.499839						1.000000	0.095975
HVO_RS18085	HVO_RS12155	0.499839						1.000000	0.410854
HVO_RS02300	HVO_RS03020	0.499839						1.000000	0.410714
VNG_RS11400	VNG_RS11535	0.499839						1.000000	0.095810
HVO_RS18165	HVO_RS05475	0.499838						-1.000000	0.410692
VNG_RS04915	VNG_RS07115	0.499838						1.000000	0.095006
VNG_RS12015	VNG_RS08410	0.499838						1.000000	0.093488
HVO_RS12855	HVO_RS10070	0.499838						1.000000	0.410526
HVO_RS15180	HVO_RS10345	0.499837						1.000000	0.410329
VNG_RS13560	VNG_RS07385	0.499837						-1.000000	0.093371
VNG_RS03175	VNG_RS07890	0.499837						1.000000	0.092863
HVO_RS16640	HVO_RS01745	0.499837						1.000000	0.410199
HVO_RS16210	HVO_RS03520	0.499836						1.000000	0.409672
VNG_RS09205	VNG_RS09875	0.499836						1.000000	0.092609
VNG_RS12745	VNG_RS07155	0.499836						1.000000	0.092435
HVO_RS01575	HVO_RS00550	0.499836	0.000000	0.138614	0.040698	0.074079	0.062921	1.000000	0.409661
HVO_RS07645	HVO_RS07610	0.499835	0.000000	0.137255	0.040698	0.073704	0.062780	-1.000000	0.409572
VNG_RS00580	VNG_RS08410	0.499835						1.000000	0.091232
HVO_RS03940	HVO_RS18865	0.499835	0.000000	0.135922	0.040698	0.073334	0.062640	1.000000	0.409403
VNG_RS05720	VNG_RS03875	0.499835						1.000000	0.090364
HVO_RS05155	HVO_RS08540	0.499834						1.000000	0.409355
VNG_RS08380	VNG_RS05805	0.499834						1.000000	0.090220
HVO_RS14010	HVO_RS12155	0.499834						1.000000	0.409090
VNG_RS05055	VNG_RS01755	0.499834						1.000000	0.090171
HVO_RS01270	HVO_RS02245	0.499833						1.000000	0.409002
VNG_RS12320	VNG_RS12310	0.499833						1.000000	0.089848
HVO_RS01485	HVO_RS07610	0.499833						1.000000	0.408971
VNG_RS03870	VNG_RS12310	0.499833						1.000000	0.089075
HVO_RS03190	HVO_RS00665	0.499832	0.000000	0.134615	0.040698	0.072970	0.062500	1.000000	0.408945
VNG_RS09900	VNG_RS09875	0.499832						1.000000	0.088689
HVO_RS00050	HVO_RS00035	0.499832						1.000000	0.408930
VNG_RS13365	VNG_RS11535	0.499832						1.000000	0.088378
HVO_RS20060	HVO_RS01980	0.499831						1.000000	0.408717
VNG_RS11450	VNG_RS07825	0.499831						1.000000	0.088231
VNG_RS12330	VNG_RS12310	0.499831						1.000000	0.088061
HVO_RS01005	HVO_RS00490	0.499831	0.000000	0.133333	0.040698	0.072611	0.062361	1.000000	0.408604
VNG_RS07895	VNG_RS07155	0.499830						1.000000	0.087980
HVO_RS05425	HVO_RS02330	0.499830						1.000000	0.408534
HVO_RS12515	HVO_RS04055	0.499830	0.000000	0.132075	0.040698	0.072257	0.062222	1.000000	0.408503
VNG_RS06440	VNG_RS06275	0.499830						-1.000000	0.087906
HVO_RS01485	HVO_RS02330	0.499829						1.000000	0.408482
VNG_RS12275	VNG_RS07115	0.499829						1.000000	0.087089
VNG_RS12700	VNG_RS11535	0.499829						1.000000	0.085792
HVO_RS04150	HVO_RS00550	0.499829						1.000000	0.408482
HVO_RS14725	HVO_RS04195	0.499828						1.000000	0.408479
VNG_RS02745	VNG_RS02760	0.499828						1.000000	0.085765
VNG_RS02885	VNG_RS00660	0.499828						1.000000	0.084854
HVO_RS19430	HVO_RS04195	0.499828						1.000000	0.408470
VNG_RS07825	VNG_RS02325	0.499827						1.000000	0.084173
HVO_RS06865	HVO_RS06620	0.499827	0.000000	0.130841	0.040698	0.071908	0.062084	1.000000	0.408461
VNG_RS09205	VNG_RS00605	0.499827						1.000000	0.083918
HVO_RS07915	HVO_RS11235	0.499827						1.000000	0.408382
VNG_RS05695	VNG_RS05800	0.499826						1.000000	0.083700
HVO_RS04045	HVO_RS00550	0.499826	0.000000	0.129630	0.040698	0.071564	0.061947	1.000000	0.408378
HVO_RS14020	HVO_RS06620	0.499826						1.000000	0.408364
VNG_RS07325	VNG_RS10335	0.499826						1.000000	0.082622
VNG_RS12305	VNG_RS12310	0.499825						1.000000	0.082423
HVO_RS04380	HVO_RS07610	0.499825						1.000000	0.408280
VNG_RS05885	VNG_RS05870	0.499825						1.000000	0.082095
HVO_RS13280	HVO_RS02330	0.499825						1.000000	0.408159
VNG_RS07925	VNG_RS05030	0.499824						1.000000	0.080579
HVO_RS05700	HVO_RS01745	0.499824						1.000000	0.408110
VNG_RS05220	VNG_RS09875	0.499824						1.000000	0.080551
HVO_RS12975	HVO_RS02585	0.499824						1.000000	0.408047
VNG_RS00275	VNG_RS01005	0.499823						1.000000	0.080064
HVO_RS13380	HVO_RS05500	0.499823						1.000000	0.408034
VNG_RS04400	VNG_RS02585	0.499823						-1.000000	0.078967
